b"20170413,Indian shares fall as Infosys outlook disappoints ,    * NSE index down 0.18 pct  BSE down 0.17 pct     * Infosys shares fall to over 2-month low     * Wariness about earnings continues - analyst      By Tanvi Mehta     April 13 Indian shares fell on Thursday  dragged by technology stocks  after Infosys Ltd's           revenue outlook and plan to return cash to shareholders fell short of expectations  raising concerns at the start of the earnings reporting season.     Infosys  the country's second-biggest software services exporter  ,normal"
b"20170413,BRIEF-Infosys' exec says strong need to make automation and productivity improvements ,* Exec says strong need to make automation and productivity improvements,normal"
b"20170413,Infosys Q4 profit beats estimates on key client wins ,April 13 Infosys Ltd  India's second-biggest software services exporter  reported a slightly higher-than-expected fourth-quarter profit as the company added more clients in the $100 million-plus category.,normal"
b'20170413,BRIEF-Infosys Ltd gross client additions 71 in March-qtr ,* March quarter annualized standalone employee attrition at 13.5 percent versus 12.6 percent year ago,normal'
b'20170413,BRIEF-Infosys March-qtr consol profit up 0.2 pct ,* Recommended a final dividend of INR 14.75 per equity share for the financial year ended March 31  2017,normal'
b'20170412,Indian shares end lower; all eyes on Infosys results ,April 12 Indian shares ended lower on Wednesday as investors kept to the sidelines ahead of Infosys results on Thursday  while geopolitical concerns continued to weigh on the sentiment.,topStory'
b'20170412,Indian shares fall; all eyes on Infosys results ,April 12 Indian shares fell on Wednesday  heading for a fourth session of fall in five  as investors exercised caution ahead of the start of the earnings season  while sentiment was also hit by geopolitical concerns.,normal'
b'20170403,Infosys founder criticizes pay hike for operations chief ,MUMBAI/BENGALURU A dispute between the founders and the board of software services company Infosys Ltd over governance spilled into public again on Monday  as founder N.R. Narayana Murthy criticized a pay hike for Chief Operating Officer Pravin Rao.,topStory'
b"20170403,UPDATE 2-Infosys founder criticises pay hike for operations chief ,* Infosys defends COO's pay increase (Updates with Infosys statement),normal"
b"20170403,BRIEF-India's Infosys defends COO's salary hike ,* Pravin Rao\xe2\x80\x99s compensation revision reflects philosophy of aligning interests of leadership team to long term shareholder interests,normal"
b"20170403,Full text of Infosys founder Narayana Murthy's letter to the media ,MUMBAI  April 3 Text of Narayan Murthy's letter to the media about COO Pravin Rao's compensation. Dear Folks  If you use the contents of this mail  please quote me verbatim and in full. Please do not paraphrase. I have lots of affection for Pravin. Let me state you the facts. I recruited Pravin in 1985 and had nurtured him throughout my stay at Infosys since then. He had been sidelined. He was not even a member of the Executive Council at Infosys in 2013 when I came back. Kris  Shibu,normal"
b"20170403,Infosys founder Murthy criticises COO pay hike - reports ,April 3 The dispute between founders and board of India's second largest software services company Infosys Ltd over governance issues spilled into the public again as founder Narayana Murthy criticised a salary hike given to Chief Operating Officer Pravin Rao.,normal"
b'20170307,BRIEF-Infosys says Housing Bank Algeria selects Infosys Finacle to power operations ,* Says Housing Bank Algeria selects Infosys Finacle to power its operations  Source text - (http://bit.ly/2mRt7JV) Further company coverage:,topStory'
b'20170306,IT services firm stocks dip after govt suspends fast tech visas ,SAN FRANCISCO  March 6 Technology services company shares dipped on Monday after the Trump administration announced it would temporarily suspend expedited applications for H-1B visas widely used by foreign tech workers.,normal'
b'20170223,BRIEF-Infosys Ltd approves revision of remuneration to COO Pravin Rao ,* Says approves recommendation in remuneration to COO UB Pravin Rao,topStory'
b"20170220,UPDATE 2-India's TCS announces up to $2.4 bln share buyback ,* Buyback priced at substantial premium to Friday's closing price,topStory"
b'20170214,Infosys seeks to reassure investors over governance ,MUMBAI Indian IT services group Infosys on Tuesday reassured investors and analysts it was not being distracted by a dispute with its founders over how it was being managed.,topStory'
b'20170214,UPDATE 1-Infosys seeks to reassure investors over governance ,MUMBAI  Feb 14 Indian IT services group Infosys  on Tuesday reassured investors and analysts it was not being distracted by a dispute with its founders over how it was being managed.,normal'
b'20170214,Infosys seeks to reassure investors over governance ,MUMBAI  Feb 14 Indian IT services group Infosys  on Tuesday continued its efforts to reassure investors and analysts that the software services company was not being distracted by a dispute with its founders over how it was being managed.,normal'
b"20170214,BRIEF-India's Infosys CEO says continue to look for acquisitions ,* CEO says  continue to look for acquisition candidates that fit our profile,normal"
b'20170213,Infosys management seeks to ease tensions with founders ,MUMBAI Management at Infosys Ltd attempted on Monday to allay concerns that the software services firm was facing a worsening  dispute with its founders over how the company was being run  saying that the board was engaging with the founders  including N.R. Narayana Murthy.,topStory'
b'20170213,REFILE-UPDATE 3-Infosys management seeks to ease tensions with founders ,* Infosys chair says engaging with founders  defends decisions,normal'
b'20170213,Chairman of India\'s Infosys says not in "battle" with founders ,MUMBAI  Feb 13 The board of India\'s second-biggest software exporter Infosys is engaging with its founders over their allegations of corporate governance lapses  non-executive chairman R. Seshasayee said at a news conference on Monday.,normal'
b'20170213,Media talk on Infosys\' corporate governance issues "distracting" -CEO Sikka ,MUMBAI  Feb 13 Infosys Ltd\'s Chief Executive Vishal Sikka said talk in media on corporate governance issues at the software services firm was "distracting" and that he had good relations with the firm\'s founders  including N.R. Narayana Murthy.,normal'
b'20170213,BRIEF-Infosys CEO Sikka: relationship with founders is "wonderful" ,* One area of disappointment has been consulting business and an area the company is squarely focused on,normal'
b'20170213,Morning News Call - India  February 13 ,To access the newsletter  click on the link:    http://share.thomsonreuters.com/assets/newsletters/Indiamorning/MNC_IN_02132017.pdf           If you would like to receive this newsletter via email  please register at: https://forms.thomsonreuters.com/india-morning/               FACTORS TO WATCH     9:30 am: Power Minister Piyush Goyal at NTPC event in New Delhi.          5:30 pm: Government to release January consumer price inflation data in New Delhi.          LIVECHAT- FOREX WEEK AHEAD     FX,normal'
b"20170210,UPDATE 3-Infosys board keen to avoid Tata-style row - source ,MUMBAI  Feb 10 The Infosys Ltd board does not want a war of words with the Indian software services company's former leadership to descend into the kind of damaging row seen at Tata  an Infosys boardroom source said on Friday.,topStory"
b"20170209,Infosys denies lapses in governance ,Feb 9 Infosys Ltd  India's second-biggest software services exporter  on Thursday denied lapses in governance after reports that its founders had complained about some of the company's decisions  including a pay hike for Chief Executive Vishal Sikka.,topStory"
b"20170208,Infosys defends decisions after media report of governance concerns ,MUMBAI Infosys Ltd  India's second-biggest software services exporter  on Wednesday said it had already addressed concerns about executive pay after media reported that its founders had complained about decisions including a pay hike for Chief Executive Vishal Sikka.,topStory"
b"20170208,UPDATE 1-Infosys defends decisions after media report of governance concerns ,MUMBAI  Feb 8 Infosys Ltd  India's second-biggest software services exporter  on Wednesday said it had already addressed concerns about executive pay after media reported that its founders had complained about decisions including a pay hike for Chief Executive Vishal Sikka.,normal"
b"20170208,BRIEF-India's Infosys on governance concerns: all decisions in co interest ,* On media report of governance concerns says all decisions in overall interest of company  full disclosures already made  Further company coverage:   (Reporting By Sankalp Phartiyal),normal"
b'20170207,BRIEF-Infosys Ltd joins Salesforce partner ecosystem to deliver analytics cloud applications ,* Says Infosys joins Salesforce partner ecosystem to deliver analytics cloud applications,topStory'
b'20170116,BRIEF-Infosys announces internal carbon price at $10.5 per ton of CO2E ,* Announced its internal carbon price at $10.5 per ton of co2e,topStory'
b'20170116,Indian shares end slightly higher; IT stocks fall ,Jan 16 Indian shares ended marginally higher on Monday as gains in financials on positive corporate results offset losses in IT stocks that were down on weak sentiment after software services exporter Infosys Ltd cut its revenue outlook.,normal'
b'20170116,Indian shares nudge up; IT stocks down ,Jan 16 Indian shares rose a wee bit on Monday as gains in financials on positive corporate results offset losses in IT stocks  which were down on weak sentiment and after software services exporter Infosys Ltd cut its revenue outlook.,normal'
b"20170113,Infosys trims revenue outlook as outsourcers brace for tighter U.S. regime ,MUMBAI/BENGALURU Infosys Ltd   India's second-biggest software services exporter  pared its full-year revenue growth outlook as it fights uncertainties in its biggest markets that could curb client spending on technology.,topStory"
b'20170113,UPDATE 2-Infosys trims revenue outlook as outsourcers brace for tighter US regime ,* Sees full-year revenue growing 8.4-8.8 pct in constant currency   (Adds CEO and analyst comment),normal'
b'20170113,Indian shares edge down  led by IT stocks ,Jan 13 Indian shares edged down on Friday as market heavyweight Tata Consultancy Services Ltd  slumped on worries about its future following key management changes.,normal'
b"20170113,BRIEF-India's Infosys exec says Europe business outlook very good for next 12 mnths ,* Exec says Europe business outlook very good for next 12 months  Further company coverage:    (Reporting By Sankalp Phartiyal),normal"
b"20170113,BRIEF-India's Infosys exec says downward steady pricing pressure is here to stay ,* Exec says overall expect Trump policies to be business friendly,normal"
b"20170113,India's Infosys Q3 net profit rises 7 pct  beats estimates ,MUMBAI  Jan 13 India's second-biggest software services exporter Infosys Ltd reported on Friday a 7 percent rise in third-quarter net profit on new client wins  beating street estimates.,normal"
b'20170113,BRIEF-Infosys says gross client additions of 77 in Dec qtr ,* Dec quarter employee attrition (annualized standalone) at 14.9 percent  versus 13.4 percent year ago,normal'
b'20170113,BRIEF-Infosys Dec-qtr consol profit up about 7 pct ,* Revises FY17 sales growth upwards to at 8.4-8.8 pct in constant currency,normal'
b'20161123,BRIEF-Infosys invests in Stellaris Venture Partners ,* Signed a definitive agreement to a limited partner investment of INR 31.6 crores from its innovation fund,topStory'
b'20161118,BRIEF-Infosys invests in artificial intelligence startup UNSILO ,* Made an investment of DKK 14 920 000 from its innovation fund in UNSILO,topStory'
b'20161117,Infosys CEO says Trump election may weigh on margins ,BERLIN  Nov 17 Indian software service group Infosys is bracing for pressure on its U.S. business from anti-immigrant policies by U.S. President-elect Donald Trump  who has identified clamping down on immigration as one of his three top priorities.,topStory'
b'20161117,Indian shares end lower; IT firms lead losses ,Nov 17 Indian shares closed lower on Thursday after a choppy session as blue chips such as Infosys Ltd  and Tata Consultancy Services Ltd weighed on the market.,normal'
b'20161114,BRIEF-Infosys revamps council of Europe human resource system ,* Infosys Ltd says Infosys revamps council of Europe human resource system  Source text - Infosys (NYSE: INFY)  a leader in consulting  technology  and next-generation services  today announced the deployment of an upgraded human resource management and payroll system for the Council of Europe. The rollout is part of a 10 year on-going partnership  with Infosys managing and customizing the complex HR system for the Strasbourg based leading international human rights organisation. Infosys will al,topStory'
b'20161111,BRIEF-Infosys invests in software-defined servers provider TidalScale ,* Investment will be completed on or before November 24  2016  Source text: http://bit.ly/2eORJNS Further company coverage:,topStory'
b'20161021,BRIEF-Infosys says certain payments to Rajiv Bansal under agreement have been suspended ,* Infosys Ltd - company statement: addressing all queries concerning payment to former cfo,topStory'
b"20161014,Infosys cuts revenue outlook again as clients slow spending ahead of U.S. election  Brexit ,MUMBAI/BENGALURU Infosys Ltd  cut its annual revenue growth target for the second time in three months as India's software service exporters feel the pinch of major Western clients holding back on spending as they wait to see how November's U.S. presidential election and Europe's Brexit drama play out.,topStory"
b'20161014,Indian shares recover; Infosys falls on forecast cut ,Oct 14 Indian shares closed marginally higher on Friday  led by software firm Tata Consultancy Services  after upbeat quarterly profit  but a revenue forecast cut by smaller rival Infosys weighed on the technology index.,normal'
b"20161014,Indian shares edge up; Infosys tumbles on revenue target cut ,Oct 14 Indian shares recovered from the previous session's multi-month lows to trade marginally higher on Friday  with financials leading the gains on prospects of further rate cuts after inflation cooled to a 13-month low in September.,normal"
b"20161014,BRIEF-India's Infosys exec: continue to see core IT services doing extremely well ,* Financial services despite challenges have seen good growth,normal"
b'20161014,BRIEF-Infosys Sept-qtr net employee addition was 2 779 ,* Infosys Ltd - net employee addition was 2 779 in Sept-quarter,normal'
b"20161014,BRIEF-India's Infosys Sept-qtr consol profit up about 6 pct ,* Sept quarter consol revenue from operations 173.10 billion rupees,normal"
b"20161014,India's Infosys Q2 net profit up 6 pct on new client wins  beats estimates ,MUMBAI  Oct 14 Infosys Ltd  India's second-biggest software services exporter  said on Friday its second-quarter net profit rose 6.1 percent  beating market expectations as it racked up new business client wins.,normal"
b'20160816,Indian shares fall in line with global stocks ,Aug 16 Indian shares ended lower on Tuesday  as software services exporters retreated after Royal Bank of Scotland cancelled a contract with Infosys and as world stocks moved away from one-year peaks amid global concerns.,topStory'
b'20160816,Indian shares fall as Infosys drags IT firms lower ,Aug 16 Indian shares fell on Tuesday as software services exporters declined after Infosys said Royal Bank of Scotland had cancelled a contract  sparking renewed concerns about the outlook for the sector.,normal'
b"20160715,BRIEF-India's Infosys's exec says cloud based services will have a positive impact ,* Exec says cloud based services will have a positive impact  Further company coverage:    (Reporting By Anya George Tharakan and Tanvi Mehta),topStory"
b"20160715,Infosys cuts annual revenue growth target in Brexit precaution ,NEW DELHI Indian IT services giant Infosys Ltd   warned it won't make its previous revenue target for this fiscal year  cutting its outlook after first-quarter earnings came in below estimates and Britain's vote to exit the European Union left the company with little visibility on future business prospects.,normal"
b'20160715,UPDATE 1-Infosys cuts annual revenue growth target in Brexit precaution ,* No Brexit impact so far  but shares slide 10 pct   (Recasts with target downgrade  adds company comment),normal'
b"20160715,BRIEF-India's Infosys says lowering guidance for the full year ,* Exec says so far brexit has had no impact on us  creates an opportunity for us in the medium to long-term,normal"
b"20160715,Infosys Q1 net profit up 13 pct but misses estimates; shares slide ,NEW DELHI  July 15 India's second-largest IT services company Infosys Ltd  said on Friday its first-quarter net profit grew 13 percent on new client wins but came in marginally below analysts' estimates  sending Bombay-listed shares sharply lower.,normal"
b"20160610,CORRECTED-Indian shares retreat after recent gains; Infosys slumps (June 9) ,June 9 India's benchmark BSE index fell 0.7 percent on Thursday  retreating from a seven-month high hit a day earlier  as caution set in ahead of the U.S. Federal Reserve meeting  while Infosys slumped on worries about its outlook.,topStory"
b"20160609,India's BSE index falls most in three weeks ,June 9 India's benchmark BSE index fell nearly 1 percent on Thursday  its biggest single-day fall in three weeks  as caution set in ahead of the U.S. Federal Reserve meeting  while Infosys slumped on worries about its outlook.,topStory"
b'20160429,BRIEF-Infosys and Amazon Web Services collaborate to accelerate cloud migration ,* Infosys and Amazon Web Services collaborate to accelerate cloud migration  Source text for Eikon:  Further company coverage:    (Bengaluru Newsroom),topStory'
b'20160428,BRIEF-\x7f\tInfosys deepens relationship with Microsoft ,* Has committed to scale its team of dedicated azure consultants to 5 000,topStory'
b"20160418,Indian stocks head for 4th straight gain on Infosys boost ,April 18 Indian shares headed for a fourth consecutive session of gains on Monday as investors cheered software services firm Infosys' upbeat revenue forecast and its third successive estimate-beating earnings on new client wins.,topStory"
b'20160415,UPDATE 2-Infosys forecasts stronger growth as it chases $20 bln sales target ,* Sees 11.5-13.5 pct revenue growth this yr at constant currency,topStory'
b'20160415,BRIEF-Infosys concerned abt industry headwinds  volatility in financial services sector: exec ,* Exec says continuing to invest in employees  announces stock option plan for employees,normal'
b'20160415,BRIEF-Infosys exec says deal pipeline is healthy ,* Exec says deal pipeline is healthy  Further company coverage:    (Reporting By Himank Sharma in MUMBAI),normal'
b"20160415,India's Infosys posts better-than-expected 16 pct jump in 4th-qtr profit ,MUMBAI  April 15 India's second-largest IT services company Infosys Ltd reported on Friday a better-than-expected 16 percent rise in fourth-quarter net profit  helped by new client wins.,normal"
b'20160318,Indian stocks set for third straight weekly gain ,March 18 Indian shares rose about 0.7 percent on Friday  heading for their third successive weekly gain  as overseas investors continued pumping money into the emerging markets following the dovish stances by global central banks.,normal'
b'20160115,Morning News Call - India  January 15 ,To access the newsletter  click on the link:    http://share.thomsonreuters.com/assets/newsletters/Indiamorning/MNC_IN_01152016.pdf           FACTORS TO WATCH     10:00 am: Food Minister Ram Vilas Paswan and CBEC chairman Najib Shah at FICCI event on illicit trade.     3:15 pm: State Bank of India Chairman Arundhati Bhattacharya to brief media on likely tie-up with Snapdeal.     3:30 pm: CBEC chairman Najib Shah and DIPP Joint Secretary Atul Chaturvedi at CII retail summit.     5:00 pm: RBI to r,normal'
b"20160114,Infosys bridges gap with rivals after lucrative deal wins ,BENGALURU Infosys Ltd cheered investors with a forecast-beating quarterly profit and a stronger sales growth outlook  as India's second-largest software services exporter regains market share from rivals by sharpening its focus on high-margin services.,topStory"
b"20160114,Sensex ends lower in highly volatile trade ,MUMBAI India's stock markets fell on Thursday in a highly volatile day  where the Sensex swung about 545 points  as stocks mirrored falls in Asia and Europe while better-than-expected earnings from Infosys  helped cushion losses.,normal"
b'20160114,Indian shares recover as Infosys revenue guidance lifts street ,MUMBAI  Jan 14 Indian shares staged a turnaround on Thursday to trade with modest gains  led by better-than-expected results from IT heavyweight Infosys  propping the indexes towards a second consecutive day of gains.,normal'
b"20160114,India's Infosys Q3 net profit up 6.6 pct  beats estimates ,MUMBAI  Jan 14 Infosys Ltd  India's second-largest software services exporter by revenue  reported a bigger-than-expected 6.6 percent increase in quarterly net profit as it won more clients and as a weaker rupee helped.,normal"
b'20151117,Indian shares rise but FII selling overhang continues ,MUMBAI  Nov 17 Indian shares rose for a second consecutive session on Tuesday  heading for their first back-to-back gains so far this month  as investors continued to buy into beaten-down stocks such as ITC Ltd even though sentiment remained broadly cautious.,topStory'
b"20151013,Sensex edges lower; IT firms extend losses ,MUMBAI India's stock markets edged lower on Tuesday  posting a second consecutive losing session as software stocks remained under pressure a day after Infosys Ltd trimmed its U.S. dollar revenue growth guidance.,topStory"
b'20151013,Indian stocks retreat further from near 2-month high ,MUMBAI  Oct 13 Indian shares fell on Tuesday  retreating further from near two-month highs hit in the previous session as software stocks remained under pressure after Infosys Ltd trimmed its U.S. dollar revenue growth guidance  clouding the outlook for the sector.,normal'
b"20151012,Sensex drops; Infosys falls most in 5 weeks after earnings ,MUMBAI India's stock markets fell around 0.6 percent on Monday  retreating from nearly two-month highs after Infosys Ltd reduced its full-year U.S. dollar revenue growth guidance  raising concerns about the outlook for the software services sector.,topStory"
b"20151012,Infosys trims dollar revenue forecast  hits shares ,MUMBAI Infosys  India's second-largest software services exporter  trimmed its full-year dollar revenue forecast to account for a stronger U.S. dollar against the rupee  sending its shares down sharply lower from a record high.,normal"
b"20151012,India software firm Infosys trims dollar revenue forecast  hits shares ,MUMBAI Infosys   India's second-largest software services exporter  trimmed its full-year dollar revenue forecast to account for a stronger U.S. dollar against the rupee  sending its shares down sharply lower from a record high.,normal"
b'20151012,UPDATE 2-India software firm Infosys trims dollar revenue forecast  hits shares ,* Cuts FY16 US$ revenue rise fcast to 6.4-8.4 pct from 7.2-9.2 pct,normal'
b"20151012,BRIEF-India's infosys exec says continue to see pricing challenges on large deals ,* India's infosys exec says continue to see pricing challenges on large deals  Source text for Eikon:  Further company coverage:,normal"
b"20151012,India's Infosys Q2 net profit up 9.8 pct  beats estimates ,MUMBAI  Oct 12 Infosys Ltd  India's second-largest software services exporter by revenue  reported a better-than-expected 9.8 percent increase in quarterly net profit  helped by a focus on high-end projects and as clients in the United States spent more.,normal"
b'20150820,Nifty posts biggest single-day fall in nearly four weeks ,MUMBAI The Nifty fell about 1.5 percent on Thursday  its biggest single-day percentage drop in nearly four weeks  amid global risk aversion while Infosys  declined on speculation that it may announce acquisitions which may weigh on its earnings.,topStory'
b"20150723,Wipro sees stronger quarters ahead on calmer oil prices ,MUMBAI/ BENGALURU Wipro Ltd   India's third-biggest software services exporter  expects less volatile global oil prices to revive spending on IT outsourcing by its energy and utility clients.,topStory"
b'20150721,Infosys revamp brings in more large deals; shares surge ,MUMBAI IT services provider Infosys Ltd on Tuesday said a business revamp initiated by its first non-founder boss helped it win more large deals in the first quarter  fuelling a 5 percent rise in net profit.,topStory'
b"20150721,Sensex drops nearly 1 pct; Sun Pharma marks biggest fall ever ,MUMBAI India's stock markets fell nearly 1 percent on Tuesday after Sun Pharmaceutical Industries slumped more than 15 percent  its steepest daily decline  after the company warned that its sales in 2016 would be flat at best.,normal"
b"20150721,BRIEF-India's Infosys: energy sector to continue to be under pressure for next few qtrs ,* Exec says energy sector to continue to be under pressure for next few quarters,normal"
b'20150721,BRIEF-Infosys CEO says $1.5 bln of $20 bln for 2020 revenue targets to come from M&A; ,* CEO says $1.5 billion of $20 billion for 2020 revenue targets to come from mergers and acquisitions  Further company coverage:    (Reporting By Aditya Kondalamahanty and Lehar Maan in BANGALORE),normal'
b'20150721,UPDATE 2-Infosys revamp brings in more large deals; shares surge ,* Raises dollar revenue forecast range to 7.2-9.2 percent   (Adds CEO comment  deal wins  staff attrition  context),normal'
b"20150721,India's Infosys Q1 net profit rises 5 pct; meets forecasts ,MUMBAI  July 21 Infosys Ltd  India's second-largest software services exporter  reported a 5 percent increase in quarterly net profit  bolstered by a surge in demand for IT outsourcing services from clients in the United States  its biggest market.,normal"
b"20150522,India picks Infosys founder to head panel on startup funding platform ,MUMBAI  May 22 India's capital markets regulator has named Infosys founder N.R. Narayana Murthy to head a panel that will devise rules for a new funding platform for homegrown start-ups  the regulator said on its website.,topStory"
b"20150424,Infosys bets on new services to push sales to $20 billion by 2020 ,MUMBAI Infosys Ltd  India's second-largest software services exporter  on Friday posted quarterly net profit that lagged most analyst expectations  dampening hopes of a quick turnaround after top management changes.,topStory"
b'20150424,UPDATE 2-Infosys bets on new services to push sales to $20 bln by 2020 ,* Sees sales growing to $20 bln by 2020  up from $8.7 bln now,normal'
b"20150424,BRIEF-India's Infosys exec says confident about deal pipeline - TV ,* Exec says  confident about deal pipeline  seeing stress in telecoms and energy - TV,normal"
b"20150424,Indian shares close at 3-1/2 month low; Infosys slumps ,MUMBAI  April 24 Indian shares fell more than 1 percent on Friday to their lowest close in nearly three-and-a-half months  dragged down by a 6 percent slump in Infosys after the software services exporter's January-March earnings fell short of expectations.,normal"
b"20150424,BRIEF-India's Infosys shares extend falls  down 5 pct ,* Shares extend falls  down 5 percent  Further company coverage:    (Reporting By Indulal PM),normal"
b"20150424,India's Infosys Q4 profit up 3.5 pct; lags estimates ,MUMBAI  April 24 Infosys Ltd  India's second-largest software services exporter  on Thursday posted a 3.5 percent rise in quarterly net profit  lagging analyst estimates.,normal"
b'20150420,Indian shares heading towards 3-wk closing low; tech stocks drag ,MUMBAI  April 20 Indian shares were down on Monday  heading towards their fourth straight session of losses and the lowest close in three weeks  dragged down by technology stocks such as Infosys Ltd  on earnings growth concerns  while weak cues across the region also dampened sentiment.,topStory'
b"20150415,Indian shares edge lower; exporters decline on rupee's strength ,MUMBAI  April 15 India's BSE index  edged lower on Wednesday  after touching its highest in more than a month  as exporters such as Infosys fell on worries strength in the rupee after inflation data may persist and hurt revenues.,topStory"
b'20150226,Indian shares fall over 1 pct ahead of expiry; software stocks slide ,MUMBAI  Feb 26 Indian shares fell over 1 percent on Thursday  led by profit-taking in software stocks such as Infosys Ltd  while caution also prevailed ahead of the expiry of derivative contracts due later in the day and federal budget on Saturday.,topStory'
b"20150216,Infosys buys U.S. automation tech firm for enterprise value of $200 million ,Infosys Ltd said on Monday it would buy Panaya Inc  a New Jersey-based provider of automation technology  for an enterprise value of $200 million as India's second-biggest IT outsourcing company bets on new technology to boost growth.,topStory"
b"20150216,Infosys buys US automation tech firm for enterprise value of $200 mln ,Feb 16 Infosys Ltd said on Monday it would buy Panaya Inc  a New Jersey-based provider of automation technology  for an enterprise value of $200 million as India's second-biggest IT outsourcing company bets on new technology to boost growth.,normal"
b'20150109,Infosys sticks to growth targets  sends shares up 7 percent ,BENGALURU Shares in software services exporter Infosys Ltd rose almost 7 percent on Friday after it surprised investors by sticking to its full-year sales target  thanks to healthy demand that helped offset the impact of a stronger dollar.,topStory'
b'20150109,REFILE-UPDATE 2-Infosys sticks to growth targets  sends shares up 7 pct ,* Q3 profit up 13 pct to 32.50 billion rupees; beats forecasts,normal'
b'20150109,Indian shares gain for second day; Infosys surges 5 pct ,MUMBAI  Jan 9 Indian shares edged higher for a second consecutive session on Friday on the back of a 5 percent gain in Infosys Ltd after its December-quarter earnings beat estimates.,normal'
b'20150109,Indian shares edge higher; Infosys surges 6 pct ,MUMBAI  Jan 9 Indian shares edged higher on Friday  heading for a second consecutive session of gains  led by software services exporter  Infosys Ltd  which surged 6 percent after its December-quarter earnings beat estimates.,normal'
b"20150109,Infosys Q3 profit up 13 percent  beats estimates ,MUMBAI  Jan 9 Infosys Ltd  India's second-largest software services exporter  posted a 13 percent rise in quarterly net profit on Friday  beating estimates  as it won more outsourcing contracts from Western clients.,normal"
b'20141226,Indian shares edge higher; tech stocks gain ,MUMBAI  Dec 26 Indian shares closed higher on Friday  snapping a two-day losing streak  led by technology stocks such as Infosys on a weaker rupee while broader sentiment was tepid as investors kept away from risky bets ahead of the year-end holidays.,topStory'
b'20141208,Indian shares fall over 1 pct; Infosys plunges ,* Indexes mark the biggest single-day fall in 7-1/2 weeks,topStory'
b"20141208,Infosys founders sell stakes for $1.1 billion as new CEO boosts growth prospects ,HONG KONG/MUMBAI Some of the founders of Infosys Ltd sold shares worth $1.1 billion in India's second-largest IT services exporter on Monday  cashing in on a more than 20 percent gain in the stock since the company picked its first outsider as chief executive.,normal"
b'20141208,UPDATE 2-Infosys founders sell stakes for $1.1 bln as new CEO boosts growth prospects ,* Sale comes months after company picks non-founding member as CEO,normal'
b"20141208,Indian shares plunge over 1 pct; Infosys slumps ,MUMBAI  Dec 8 Indian shares posted their biggest fall in 7-1/2 weeks as IT services exporter Infosys Ltd  slumped after its founders sold the company's stock  while metals and mining firms tumbled on data showing an unexpected fall in imports to China.,normal"
b'20141208,BRIEF-ICA outsources parts of IT operations to Infosys ,* ICA Gruppen outsources parts of it operations to Infosys,normal'
b"20141208,India's Infosys shares fall 3 percent as founders said to sell shares ,MUMBAI Shares in India's Infosys Ltd  fell 3 percent in pre-open trading on Monday following reports that some of its founders were selling shares in the software services exporter worth $1.1 billion.,normal"
b"20141208,India's Infosys shares fall 3 pct as founders said to sell shares ,MUMBAI  Dec 8 Shares in India's Infosys Ltd  fell 3 percent in pre-open trading on Monday following reports that some of its founders were selling shares in the software services exporter worth $1.1 billion,normal"
b'20141208,Founders of India IT firm Infosys selling shares worth $1.1 bln-IFR ,HONG KONG  Dec 8 Four of the founders of Infosys Ltd are seeking to raise about $1.1 billion by selling stakes in the Indian IT outsourcing company  IFR reported on Monday.,normal'
b'20141127,REFILE-Indian shares edge higher ahead of GDP data  cbank policy review ,(Corrects to remove extraneous material in paragraph 5  add dropped word "give"),topStory'
b"20141120,Infosys unit's overbilling Apple led to exit of top executives: sources ,Indian outsourcing major Infosys Ltd's back-office services unit was overcharging Apple Inc  leading to the exit of top executives  two senior Infosys people said on Thursday.,topStory"
b"20141120,Infosys unit's overbilling Apple led to exit of top execs-sources ,Nov 20 Indian outsourcing major Infosys Ltd's  back-office services unit was overcharging Apple Inc   leading to the exit of top executives  two senior Infosys people said on Thursday.,normal"
b'20141120,MEDIA-Six more to be sacked at Infosys BPO for inflated invoices - Economic Times ,- Note: Reuters has not verified this story and does not vouch for its accuracy,normal'
b"20141119,Infosys fires business process outsourcing unit CFO for code of conduct breach ,MUMBAI  Nov 19 Indian IT services company Infosys Ltd said it had fired the finance chief of its business process outsourcing unit for not complying with the company's code of conduct.,topStory"
b"20141106,India's Infosys to hire 2 100 people in U.S. ,Infosys Ltd said it plans to hire over 2 100 people in the United States as the company works toward scaling up its global presence and boost key work areas like client relationship management and consulting.,topStory"
b'20141029,INDIA PRESS-Infosys announces promotions for 4 000 staff in October - Economic Times ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),topStory'
b'20141017,INDIA PRESS-Infosys too bid for US healthcare company Trizetto - Times of India ,Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),topStory'
b'20141010,CORRECTED-UPDATE 2-Infosys sees future in new tech; investors cheer strategy shift ,* Q2 net profit at 30.96 bln rupees vs 29.20 bln estimates,topStory'
b"20141010,Infosys posts higher-than-expected second-quarter profit; keeps annual sales growth outlook ,BANGALORE Infosys Ltd   India's second-largest IT services exporter  said on Friday its second-quarter net profit grew by a higher-than-expected 28.6 percent on higher sales  an increase that would help it meet its annual sales growth forecast.,normal"
b"20141010,Infosys Q2 net profit up 28.6 pct  beats forecasts ,BANGALORE  Oct 10 Infosys Ltd  India's second-largest IT services exporter  said on Friday its second quarter net profit rose 28.6 percent  beating analysts' estimates.,normal"
